,userId,movieId,tag,userMovie,rating,timestamp,tag_code
320,474,257,court,"(474, 257)",3.0,1047043563,10
321,474,260,"darth vader, luke skywalker, space opera","(474, 260)",4.0,975173633,4
322,474,261,Louisa May Alcott,"(474, 261)",4.0,979180620,10
323,474,262,"England, Girl Power, India","(474, 262)",4.0,979180182,10
324,474,272,"England, mental illness","(474, 272)",3.5,1104518799,10
325,474,277,Christmas,"(474, 277)",2.0,975173058,10
326,474,280,prison,"(474, 280)",3.0,1004131763,10
327,474,282,"disability, twins","(474, 282)",3.0,1060105525,10
328,474,293,hit men,"(474, 293)",3.5,1079099410,10
329,474,296,hit men,"(474, 296)",4.0,979179939,10
330,474,300,TV,"(474, 300)",4.0,979180247,10
331,474,307,Death,"(474, 307)",4.5,1100119745,10
332,474,308,marriage,"(474, 308)",4.0,1054071868,10
333,474,316,time travel,"(474, 316)",3.5,1053021158,10
334,474,317,Christmas,"(474, 317)",2.0,1046886834,10
335,474,318,"prison, Stephen King, wrongful imprisonment","(474, 318)",5.0,979179840,10
336,474,329,Enterprise,"(474, 329)",4.0,1047054391,10
337,474,337,mental illness,"(474, 337)",4.0,979180118,10
338,474,338,serial killer,"(474, 338)",3.0,1060106290,10
339,474,339,coma,"(474, 339)",3.5,1089386991,10
340,474,342,"Australia, weddings","(474, 342)",3.5,1087832621,10
341,474,345,"cross dressing, men in drag, remade","(474, 345)",3.5,1053434098,10
342,474,349,Tom Clancy,"(474, 349)",3.0,974667484,10
343,474,350,John Grisham,"(474, 350)",3.0,1047043549,10
344,474,351,interracial romance,"(474, 351)",2.0,1047054878,8
345,474,356,"shrimp, Vietnam","(474, 356)",3.0,1100292489,10
346,474,357,wedding,"(474, 357)",3.0,1136942702,10
347,474,361,gambling,"(474, 361)",3.5,1081178028,10
348,474,364,Disney,"(474, 364)",4.5,1081177308,7
349,474,371,journalism,"(474, 371)",3.0,1046887485,10
350,474,377,bus,"(474, 377)",4.0,974667447,10
351,474,380,spies,"(474, 380)",4.0,974667484,10
352,474,381,alcoholism,"(474, 381)",2.5,1087832502,10
353,474,412,Edith Wharton,"(474, 412)",4.0,975173511,10
354,474,421,horses,"(474, 421)",3.5,1121262725,10
355,474,425,"mental illness, Oscar (Best Actress)","(474, 425)",3.5,1089386945,10
356,474,440,President,"(474, 440)",4.5,1053021228,10
357,474,454,John Grisham,"(474, 454)",4.0,1060105268,10
358,474,457,based on a TV show,"(474, 457)",5.0,974667331,10
359,474,471,hula hoop,"(474, 471)",3.0,974668858,10
360,474,474,assassination,"(474, 474)",3.5,1060702760,10
361,474,475,Ireland,"(474, 475)",4.0,1123258243,10
362,474,477,biopic,"(474, 477)",3.5,1053021161,10
363,474,480,Dinosaur,"(474, 480)",4.5,1100119725,10
364,474,488,"Japan, sexuality","(474, 488)",3.0,1047569232,10
365,474,497,Shakespeare,"(474, 497)",5.0,974668666,10
366,474,500,"cross dressing, divorce, men in drag","(474, 500)",2.5,1053021883,10
367,474,508,AIDs,"(474, 508)",3.0,1047054679,10
368,474,513,"radio, show business","(474, 513)",3.5,1068213691,10
369,474,515,"Butler, Housekeeper","(474, 515)",5.0,975173710,10
370,474,516,military,"(474, 516)",2.0,1046887453,10
371,474,522,"Australia, racism, violence","(474, 522)",3.5,1129579501,6
372,474,524,football,"(474, 524)",2.5,1053021512,10
373,474,527,Holocaust,"(474, 527)",5.0,979179823,10
374,474,529,chess,"(474, 529)",4.0,979180139,10
375,474,534,C.S. Lewis,"(474, 534)",5.0,975173725,10
376,474,535,large cast,"(474, 535)",4.0,1105106592,10
377,474,538,race,"(474, 538)",3.5,1053021214,10
378,474,539,Empire State Building,"(474, 539)",4.5,1100119744,10
379,474,541,robots,"(474, 541)",3.0,1127688948,4
380,474,543,beat poetry,"(474, 543)",4.5,1053020897,10
381,474,551,"Christmas, Halloween","(474, 551)",3.0,974666694,10
382,474,556,politics,"(474, 556)",3.0,1061160965,10
383,474,562,adolescence,"(474, 562)",4.0,1129579373,10
384,474,586,christmas,"(474, 586)",2.0,1046886823,10
385,474,587,overrated,"(474, 587)",3.0,979180575,10
386,474,588,Disney,"(474, 588)",4.0,978576063,7
387,474,589,robots,"(474, 589)",4.0,1111499815,4
388,474,590,"American Indians, Native Americans","(474, 590)",3.5,1100292189,10
389,474,592,superhero,"(474, 592)",4.0,1002928730,9
390,474,593,Hannibal Lector,"(474, 593)",4.5,1087831816,10
391,474,594,Disney,"(474, 594)",3.0,983032069,7
392,474,595,Disney,"(474, 595)",5.0,1100119595,7
393,474,596,Disney,"(474, 596)",2.0,1047055015,7
394,474,597,prostitution,"(474, 597)",4.0,974669033,10
395,474,608,Coen Brothers,"(474, 608)",4.0,1137008687,10
396,474,616,Disney,"(474, 616)",3.5,1100292175,7
397,474,628,priest,"(474, 628)",3.0,979180633,10
398,474,638,babies,"(474, 638)",3.0,1013367353,10
399,474,647,Gulf War,"(474, 647)",3.0,988579881,10
400,474,648,based on a TV show,"(474, 648)",3.5,1053021262,10
401,474,668,India,"(474, 668)",3.5,1118667178,10
402,474,670,India,"(474, 670)",4.5,1119537246,10
403,474,671,spoof,"(474, 671)",3.5,1053021127,10
404,474,673,Bugs Bunny,"(474, 673)",1.5,1053021728,10
405,474,708,Veterinarian,"(474, 708)",4.5,1053020875,10
406,474,720,Aardman,"(474, 720)",4.0,1052485296,10
407,474,728,In Netflix queue,"(474, 728)",3.5,1181348043,10
408,474,733,Alcatraz,"(474, 733)",4.0,1100291781,10
409,474,736,Disaster,"(474, 736)",2.0,974667817,10
410,474,745,Aardman,"(474, 745)",4.0,1052504886,10
411,474,748,aliens,"(474, 748)",3.5,1060105961,4
412,474,750,Atomic bomb,"(474, 750)",4.5,1059398628,10
413,474,778,drug abuse,"(474, 778)",4.0,1092012114,10
414,474,780,aliens,"(474, 780)",4.0,974667743,4
415,474,805,John Grisham,"(474, 805)",3.0,1002928853,10
416,474,818,based on a TV show,"(474, 818)",3.0,1046888085,10
417,474,830,adultery,"(474, 830)",2.0,1046887848,10
418,474,832,kidnapping,"(474, 832)",2.0,1047055027,10
419,474,838,Jane Austen,"(474, 838)",3.0,974668977,10
420,474,852,golf,"(474, 852)",2.0,1047055128,10
421,474,858,Mafia,"(474, 858)",5.0,983033120,6
422,474,892,Shakespeare,"(474, 892)",3.0,974668805,10
423,474,898,divorce,"(474, 898)",4.0,1077028750,10
424,474,899,movie business,"(474, 899)",4.0,1083589280,10
425,474,900,France,"(474, 900)",3.5,1079963736,10
426,474,902,Capote,"(474, 902)",3.5,1053021014,10
427,474,903,falling,"(474, 903)",4.5,1055190127,10
428,474,904,voyeurism,"(474, 904)",4.0,983032310,10
429,474,905,Screwball,"(474, 905)",5.0,978575711,10
430,474,906,Brooch,"(474, 906)",5.0,983032159,10
431,474,907,divorce,"(474, 907)",3.0,1074607299,10
432,474,908,Mount Rushmore,"(474, 908)",3.5,1089386974,10
433,474,909,adultery,"(474, 909)",4.0,1046809068,10
434,474,910,men in drag,"(474, 910)",4.0,1076347375,10
435,474,911,heist,"(474, 911)",3.5,1100292182,10
436,474,912,start of a beautiful friendship,"(474, 912)",5.0,983032184,10
437,474,913,statue,"(474, 913)",4.0,1077546574,10
438,474,914,George Bernard Shaw,"(474, 914)",4.5,1089386238,10
439,474,915,rich guy - poor girl,"(474, 915)",4.0,983032398,10
440,474,916,"Italy, royalty","(474, 916)",4.0,978575711,10
441,474,918,1900s,"(474, 918)",3.5,1087831778,10
442,474,919,"Dorothy, Toto","(474, 919)",4.5,1100291792,10
443,474,920,Civil War,"(474, 920)",2.0,1047054549,10
444,474,921,television,"(474, 921)",3.0,1087832282,10
445,474,922,movies,"(474, 922)",4.0,1055439689,10
446,474,923,Rosebud,"(474, 923)",4.5,1100119549,10
447,474,924,"Hal, space","(474, 924)",4.0,1110994455,4
448,474,926,Hollywood,"(474, 926)",4.5,1116517487,10
449,474,927,divorce,"(474, 927)",4.0,1100119644,10
450,474,928,Mrs. DeWinter,"(474, 928)",5.0,983032159,10
451,474,929,"Europe, journalism, war","(474, 929)",3.5,1140441870,10
452,474,930,assassination,"(474, 930)",4.0,983032159,10
453,474,931,amnesia,"(474, 931)",3.5,1129579344,10
454,474,934,wedding,"(474, 934)",3.0,1060606681,10
455,474,936,"Cold War, Russia","(474, 936)",4.0,1137521219,10
456,474,938,prostitution,"(474, 938)",2.5,1089387375,10
457,474,940,swashbuckler,"(474, 940)",3.5,1120355738,10
458,474,941,swashbuckler,"(474, 941)",3.5,1091456369,10
459,474,943,ghosts,"(474, 943)",3.5,1088426742,10
460,474,944,Shangri-La,"(474, 944)",4.0,1087217719,10
461,474,945,Astaire and Rogers,"(474, 945)",4.5,1100119798,10
462,474,947,"butler, homeless, screwball","(474, 947)",3.5,1137521088,10
463,474,948,oil,"(474, 948)",4.0,1087831540,10
464,474,950,Nick and Nora Charles,"(474, 950)",4.0,1143998585,10
465,474,951,Screwball,"(474, 951)",4.5,1100119780,10
466,474,952,race,"(474, 952)",3.0,1089386622,10
467,474,953,Christmas,"(474, 953)",3.5,1100292234,10
468,474,954,Politics,"(474, 954)",4.5,1053020968,10
469,474,955,"leopard, screwball","(474, 955)",4.0,1087831602,10
470,474,956,adoption,"(474, 956)",4.0,1101737024,10
471,474,965,fugitive,"(474, 965)",4.0,1130961711,10
472,474,968,zombies,"(474, 968)",4.0,1100291775,10
473,474,969,missionary,"(474, 969)",5.0,983032364,10
474,474,970,crime,"(474, 970)",3.5,1096471043,10
475,474,971,Tennessee Williams,"(474, 971)",3.5,1087831992,10
476,474,973,journalism,"(474, 973)",3.5,1084982148,10
477,474,976,Hemingway,"(474, 976)",3.0,1100269624,10
478,474,986,Animal movie,"(474, 986)",4.0,979180335,10
479,474,991,Ireland,"(474, 991)",3.0,1060105177,10
480,474,994,food,"(474, 994)",3.5,1129579365,10
481,474,1006,"death penalty, John Grisham","(474, 1006)",3.5,1071595945,10
482,474,1010,"Disney, race","(474, 1010)",3.0,983032872,7
483,474,1013,twins,"(474, 1013)",3.0,1047054662,10
484,474,1022,Disney,"(474, 1022)",4.0,1047054285,7
485,474,1025,"Disney, King Arthur","(474, 1025)",3.0,983032763,7
486,474,1028,"Disney, nanny","(474, 1028)",3.0,978575945,7
487,474,1029,Disney,"(474, 1029)",3.0,983032230,7
488,474,1030,Disney,"(474, 1030)",2.0,1046886529,7
489,474,1032,Disney,"(474, 1032)",2.0,1047054796,7
490,474,1033,Disney,"(474, 1033)",4.5,1128098723,7
491,474,1035,Rogers and Hammerstein,"(474, 1035)",5.0,974666694,10
492,474,1041,In Netflix queue,"(474, 1041)",4.5,1165539921,10
493,474,1042,Music,"(474, 1042)",4.5,1053020921,10
494,474,1059,Shakespeare,"(474, 1059)",4.5,1100119801,10
495,474,1066,Astaire and Rogers,"(474, 1066)",4.0,1087832326,10
496,474,1068,anti-Semitism,"(474, 1068)",3.5,1106231071,10
497,474,1079,fish,"(474, 1079)",4.5,1089386295,10
498,474,1080,"Bible, parody, religion","(474, 1080)",3.0,978575945,10
499,474,1081,cross dressing,"(474, 1081)",3.5,1074888985,10
500,474,1082,politics,"(474, 1082)",3.5,1098104429,10
501,474,1084,"1920s, gangsters","(474, 1084)",3.5,1053021255,10
502,474,1088,"dance, music","(474, 1088)",3.5,1100292226,10
503,474,1089,"heist, violence","(474, 1089)",4.0,1109690419,6
504,474,1090,Vietnam,"(474, 1090)",3.5,1118667194,10
505,474,1093,"1960s, Jim Morrison, music","(474, 1093)",3.0,988579907,10
506,474,1096,Holocaust,"(474, 1096)",2.5,1087832346,10
507,474,1097,aliens,"(474, 1097)",4.0,1137521202,4
508,474,1101,Navy,"(474, 1101)",3.5,1087832633,10
509,474,1103,"1950s, adolescence","(474, 1103)",4.0,1002928717,10
510,474,1104,Tennessee Williams,"(474, 1104)",4.0,983032344,10
511,474,1124,aging,"(474, 1124)",4.0,1109039744,10
512,474,1125,Clousseau,"(474, 1125)",3.0,978576312,10
513,474,1135,military,"(474, 1135)",2.0,1046887386,10
514,474,1136,"England, King Arthur","(474, 1136)",4.5,1081177312,10
515,474,1147,"boxing, In Netflix queue","(474, 1147)",3.0,1201833166,10
516,474,1148,Aardman,"(474, 1148)",4.0,1053372059,10
517,474,1171,politics,"(474, 1171)",4.0,1129579494,10
518,474,1177,Italy,"(474, 1177)",5.0,979180476,10
519,474,1178,"court, military","(474, 1178)",3.5,1137521161,10
520,474,1179,crime,"(474, 1179)",3.5,1087832040,10
521,474,1183,adultery,"(474, 1183)",2.0,974668666,10
522,474,1185,In Netflix queue,"(474, 1185)",4.0,1165539928,10
523,474,1187,disability,"(474, 1187)",4.0,1101822547,10
524,474,1188,"Australia, dance","(474, 1188)",5.0,974668617,10
525,474,1189,"In Netflix queue, police","(474, 1189)",4.0,1181347974,10
526,474,1193,mental illness,"(474, 1193)",3.5,1053021005,10
527,474,1196,"I am your father, space, space opera","(474, 1196)",5.0,983034060,4
528,474,1197,"Inigo Montoya, six-fingered man","(474, 1197)",4.5,1087832016,10
529,474,1198,"archaeology, ark of the covenant, indiana jones","(474, 1198)",4.0,983034022,10
530,474,1200,space,"(474, 1200)",3.5,1116853629,4
531,474,1201,spaghetti western,"(474, 1201)",3.5,1086016563,10
532,474,1203,court,"(474, 1203)",4.0,1047054271,10
533,474,1204,Middle East,"(474, 1204)",4.0,1126284508,10
534,474,1206,brainwashing,"(474, 1206)",3.5,1115044104,10
535,474,1207,"Harper Lee, racism","(474, 1207)",4.0,1134343855,10
536,474,1208,Vietnam,"(474, 1208)",3.5,1117481021,10
537,474,1209,spaghetti western,"(474, 1209)",3.5,1126533605,10
538,474,1210,"darth vader, luke skywalker, space opera","(474, 1210)",4.0,1002928633,4
539,474,1212,"ferris wheel, Venice, zither","(474, 1212)",4.0,1143683482,10
540,474,1213,Mafia,"(474, 1213)",3.5,1053021608,6
541,474,1214,aliens,"(474, 1214)",4.0,1103379434,4
542,474,1217,samurai,"(474, 1217)",4.0,1089386649,10
543,474,1219,Norman Bates,"(474, 1219)",4.5,1089386307,10
544,474,1220,Saturday Night Live,"(474, 1220)",3.0,1002928933,10
545,474,1221,Mafia,"(474, 1221)",5.0,983033120,6
546,474,1222,Vietnam,"(474, 1222)",4.0,1081862501,10
547,474,1223,moon,"(474, 1223)",4.5,1053372016,10
548,474,1224,Shakespeare,"(474, 1224)",4.0,1100614728,10
549,474,1225,"Mozart, Salieri","(474, 1225)",4.5,1053020859,10
550,474,1228,boxing,"(474, 1228)",3.0,1057669410,10
551,474,1230,New York,"(474, 1230)",4.0,1082256456,10
552,474,1231,"NASA, space","(474, 1231)",4.0,1047054374,4
553,474,1233,submarine,"(474, 1233)",3.5,1120184777,10
554,474,1234,The Entertainer,"(474, 1234)",4.0,1137520986,10
555,474,1235,May-December romance,"(474, 1235)",4.0,1092142721,8
556,474,1237,"chess, death","(474, 1237)",2.5,1053021721,10
557,474,1240,robots,"(474, 1240)",4.0,1111412847,4
558,474,1242,Civil War,"(474, 1242)",4.5,1053020981,10
559,474,1243,Shakespeare sort of,"(474, 1243)",4.0,978575945,10
560,474,1244,black and white,"(474, 1244)",3.5,1081516850,10
561,474,1245,Mafia,"(474, 1245)",3.0,1112208257,6
562,474,1246,High School,"(474, 1246)",4.5,1100119774,10
563,474,1247,Simon and Garfunkel,"(474, 1247)",5.0,983032636,10
564,474,1249,hit men,"(474, 1249)",3.5,1081177621,10
565,474,1250,POW,"(474, 1250)",4.0,1082983320,10
566,474,1252,incest,"(474, 1252)",4.0,1137521075,10
567,474,1253,aliens,"(474, 1253)",4.0,1047054300,4
568,474,1254,Cold,"(474, 1254)",4.5,1077546613,10
569,474,1257,skiing,"(474, 1257)",3.0,978575993,10
570,474,1258,Stephen King,"(474, 1258)",4.0,1093878418,10
571,474,1259,Stephen King,"(474, 1259)",4.0,974666694,10
572,474,1260,serial killer,"(474, 1260)",4.0,1090241152,10
573,474,1262,POW,"(474, 1262)",4.0,1078151740,10
574,474,1263,Vietnam,"(474, 1263)",3.0,1135824476,10
575,474,1266,revenge,"(474, 1266)",4.0,1092758534,10
576,474,1267,"assassination, brainwashing","(474, 1267)",4.0,1082256467,10
577,474,1269,murder,"(474, 1269)",3.5,1111412874,10
578,474,1270,time travel,"(474, 1270)",4.5,1081177274,10
579,474,1272,World War II,"(474, 1272)",4.0,1092920253,10
580,474,1276,prison,"(474, 1276)",3.5,1137520922,10
581,474,1278,spoof,"(474, 1278)",4.0,978575888,10
582,474,1281,Nazis,"(474, 1281)",4.0,1080568455,10
583,474,1282,Disney,"(474, 1282)",3.0,975172919,7
584,474,1283,gunfight,"(474, 1283)",3.5,1073272889,10
585,474,1284,Hammett,"(474, 1284)",3.5,1107193636,10
586,474,1285,high school,"(474, 1285)",4.0,978575865,10
587,474,1288,"heavy metal, mockumentary, music","(474, 1288)",4.0,994819405,10
588,474,1291,"archaeology, Holy Grail","(474, 1291)",4.0,983034060,10
589,474,1292,television,"(474, 1292)",4.0,1116517469,10
590,474,1293,India,"(474, 1293)",4.0,1124123484,10
591,474,1296,E. M. Forster,"(474, 1296)",4.0,1100291494,10
592,474,1299,"Cambodia, Vietnam","(474, 1299)",3.5,1129579334,10
593,474,1301,"Shakespeare sort of, space","(474, 1301)",3.5,1108868138,4
594,474,1302,baseball,"(474, 1302)",3.5,1053021069,10
595,474,1303,India,"(474, 1303)",4.0,1074474320,10
596,474,1304,crime,"(474, 1304)",3.5,1053021030,10
597,474,1307,New York,"(474, 1307)",5.0,978575845,10
598,474,1333,birds,"(474, 1333)",4.5,1090873560,10
599,474,1343,remake,"(474, 1343)",4.5,1100119770,10
600,474,1344,lawyer,"(474, 1344)",4.5,1100119817,10
601,474,1345,"high school, prom, Stephen King","(474, 1345)",3.5,1053021541,10
602,474,1348,vampires,"(474, 1348)",2.5,1053021757,10
603,474,1350,demons,"(474, 1350)",4.0,1115584932,10
604,474,1353,personals ads,"(474, 1353)",4.5,1100291485,10
605,474,1354,religion,"(474, 1354)",4.5,1133730322,10
606,474,1356,Borg,"(474, 1356)",5.0,974667386,10
607,474,1358,ex-con,"(474, 1358)",4.5,1100119576,10
608,474,1363,religion,"(474, 1363)",2.5,1060106011,10
609,474,1366,Arthur Miller,"(474, 1366)",4.0,1014924339,10
610,474,1367,"dogs, remake","(474, 1367)",2.0,1015352738,10
611,474,1372,Klingons,"(474, 1372)",4.5,1056637089,10
612,474,1374,Captain Kirk,"(474, 1374)",4.0,1002929032,10
613,474,1376,whales,"(474, 1376)",4.0,1046809559,10
614,474,1377,superhero,"(474, 1377)",2.0,1046886462,9
615,474,1380,high school,"(474, 1380)",4.0,983033588,10
616,474,1381,high school,"(474, 1381)",2.0,1046888244,10
617,474,1387,Shark,"(474, 1387)",4.5,1053020983,10
618,474,1389,shark,"(474, 1389)",1.5,1053021851,10
619,474,1393,sports,"(474, 1393)",4.5,1128098731,10
620,474,1394,Coen Brothers,"(474, 1394)",4.5,1100119843,10
621,474,1396,spying,"(474, 1396)",4.0,1100291840,10
622,474,1398,Hemingway,"(474, 1398)",2.5,1060106009,10
623,474,1407,"slasher, spoof","(474, 1407)",4.0,1004131306,10
624,474,1408,"Hawkeye, James Fennimore Cooper","(474, 1408)",4.0,1122395776,10
625,474,1411,Shakespeare,"(474, 1411)",4.0,1047054317,10
626,474,1413,Conan,"(474, 1413)",4.5,1100119854,10
627,474,1416,Andrew Lloyd Weber,"(474, 1416)",2.0,1047043416,10
628,474,1423,"In Netflix queue, Vietnam","(474, 1423)",4.0,1238350606,10
629,474,1441,mental illness,"(474, 1441)",3.0,1047054453,10
630,474,1449,mockumentary,"(474, 1449)",4.0,1056115380,10
631,474,1466,Mafia,"(474, 1466)",4.0,975172958,6
632,474,1474,jungle,"(474, 1474)",2.0,1046888155,10
633,474,1485,lawyer,"(474, 1485)",3.0,978576348,10
634,474,1496,Tolstoy,"(474, 1496)",4.0,1087832418,10
635,474,1500,"hit men, reunion","(474, 1500)",4.0,978576081,10
636,474,1513,reunion,"(474, 1513)",3.0,1046887465,10
637,474,1537,ballroom dance,"(474, 1537)",4.0,978575690,10
638,474,1544,dinosaurs,"(474, 1544)",1.0,974666859,10
639,474,1545,death,"(474, 1545)",4.0,1130961769,10
640,474,1569,weddings,"(474, 1569)",4.0,1100119621,10
641,474,1573,transplants,"(474, 1573)",4.5,1100291472,10
642,474,1580,aliens,"(474, 1580)",4.5,1100119838,4
643,474,1586,military,"(474, 1586)",2.0,1047054923,10
644,474,1608,president,"(474, 1608)",3.0,974667676,10
645,474,1610,Tom Clancy,"(474, 1610)",4.0,974667355,10
646,474,1617,Police,"(474, 1617)",5.0,988926266,10
647,474,1625,twist ending,"(474, 1625)",4.0,979180293,3
648,474,1635,1970s,"(474, 1635)",4.0,1123258150,10
649,474,1643,"England, Queen Victoria","(474, 1643)",3.0,1089386695,10
650,474,1645,lawyers,"(474, 1645)",2.0,1047054889,10
651,474,1650,Henry James,"(474, 1650)",4.0,1060105233,10
652,474,1653,future,"(474, 1653)",4.5,1100291475,10
653,474,1663,military,"(474, 1663)",3.0,1004131709,10
654,474,1674,Amish,"(474, 1674)",4.0,1137521038,10
655,474,1680,alternate universe,"(474, 1680)",4.0,974668977,10
656,474,1682,TV,"(474, 1682)",4.5,1100119638,10
657,474,1683,Henry James,"(474, 1683)",4.5,1053021220,10
658,474,1711,Savannah,"(474, 1711)",2.0,1046887524,10
659,474,1717,"sequel, slasher, spoof","(474, 1717)",4.0,1046984756,10
660,474,1719,"Canada, death","(474, 1719)",4.0,1139838564,10
661,474,1721,shipwreck,"(474, 1721)",4.0,974668977,10
662,474,1732,Coen Brothers,"(474, 1732)",3.5,1100119813,10
663,474,1735,Charles Dickens,"(474, 1735)",2.0,979180015,10
664,474,1748,amnesia,"(474, 1748)",4.0,1132173434,10
665,474,1777,1980s,"(474, 1777)",4.5,1081177379,10
666,474,1797,In Netflix queue,"(474, 1797)",4.0,1165540018,10
667,474,1810,politics,"(474, 1810)",2.5,1081862512,10
668,474,1834,twist ending,"(474, 1834)",4.0,1002928499,3
669,474,1893,In Netflix queue,"(474, 1893)",4.5,1181348028,10
670,474,1902,generation X,"(474, 1902)",4.0,1015352994,10
671,474,1909,conspiracy,"(474, 1909)",4.5,1081177337,10
672,474,1912,heist,"(474, 1912)",4.0,974667301,10
673,474,1913,Australia,"(474, 1913)",4.0,1103119116,10
674,474,1917,space,"(474, 1917)",1.5,1053021886,4
675,474,1921,mathematics,"(474, 1921)",4.0,1089638204,10
676,474,1931,ships,"(474, 1931)",4.0,1098710014,10
677,474,1938,alcoholism,"(474, 1938)",4.0,1106231062,10
678,474,1940,"anti-Semitism, Judaism","(474, 1940)",4.0,1100119605,10
679,474,1942,"Huey Long, In Netflix queue, Robert Penn Warren","(474, 1942)",3.5,1165539986,10
680,474,1945,"boxing, coulda been a contender","(474, 1945)",4.0,1100119625,10
681,474,1947,Gangs,"(474, 1947)",5.0,983032675,10
682,474,1950,racism,"(474, 1950)",3.5,1137520939,10
683,474,1951,Dickens,"(474, 1951)",4.0,1100008865,10
684,474,1952,prostitution,"(474, 1952)",4.0,1085403482,10
685,474,1953,"drugs, police","(474, 1953)",4.0,1123258161,6
686,474,1954,"boxing, sports","(474, 1954)",4.0,983033369,10
687,474,1955,divorce,"(474, 1955)",4.5,1081177360,10
688,474,1957,"Olympics, sports","(474, 1957)",5.0,988926325,10
689,474,1959,"adultery, Africa","(474, 1959)",4.0,1105465745,10
690,474,1960,China,"(474, 1960)",4.0,1089386143,10
691,474,1961,autism,"(474, 1961)",4.0,1047054374,10
692,474,1962,rasicm,"(474, 1962)",4.0,1002928215,10
693,474,1975,Jason,"(474, 1975)",2.0,1046984882,10
694,474,1976,Jason,"(474, 1976)",0.5,1056041417,10
695,474,1977,Jason,"(474, 1977)",1.5,1056041409,10
696,474,1983,halloween,"(474, 1983)",2.0,1002757205,10
697,474,1984,halloween,"(474, 1984)",2.0,1046984897,10
698,474,1994,ghosts,"(474, 1994)",4.0,1136251475,10
699,474,1995,ghosts,"(474, 1995)",2.0,1046984846,10
700,474,1996,ghosts,"(474, 1996)",1.0,1046984897,10
701,474,1997,demons,"(474, 1997)",4.0,975173679,10
702,474,2006,"California, Mexico","(474, 2006)",4.0,974667415,10
703,474,2011,time travel,"(474, 2011)",2.0,1014924563,10
704,474,2019,samurai,"(474, 2019)",4.0,1058290375,10
705,474,2020,adultery,"(474, 2020)",4.0,1002928592,10
706,474,2022,"Bible, Katzanzakis","(474, 2022)",4.0,1143683448,10
707,474,2028,World War II,"(474, 2028)",3.0,974667301,10
708,474,2054,Disney,"(474, 2054)",4.0,1046886480,7
709,474,2058,police,"(474, 2058)",4.0,1100291838,10
710,474,2059,twins,"(474, 2059)",2.0,1014924460,10
711,474,2064,"General Motors, Michigan","(474, 2064)",4.0,1077546599,10
712,474,2066,memory,"(474, 2066)",4.0,1137521317,10
713,474,2070,music,"(474, 2070)",4.0,1113829296,10
714,474,2076,"sexuality, suburbia","(474, 2076)",4.0,1137418822,10
715,474,2078,Disney,"(474, 2078)",4.0,983032723,7
716,474,2080,Disney,"(474, 2080)",4.0,978575802,7
717,474,2085,Disney,"(474, 2085)",4.0,983032739,7
718,474,2097,"carnival, Ray Bradbury","(474, 2097)",3.5,1138559440,10
719,474,2100,mermaid,"(474, 2100)",4.0,1100291843,10
720,474,2108,weather forecaster,"(474, 2108)",4.0,974668805,10
721,474,2114,S.E. Hinton,"(474, 2114)",4.0,1046978958,10
722,474,2115,archaeology,"(474, 2115)",2.0,1087832889,10
723,474,2116,Tolkein,"(474, 2116)",2.0,1014924446,10
724,474,2118,Stephen King,"(474, 2118)",4.0,1060606649,10
725,474,2121,Stephen King,"(474, 2121)",2.0,1046984787,10
726,474,2122,Stephen King,"(474, 2122)",1.0,988580034,10
727,474,2139,mice,"(474, 2139)",4.0,1137521182,10
728,474,2145,"1980s, high school","(474, 2145)",4.0,978576312,10
729,474,2160,demons,"(474, 2160)",4.0,1046809310,10
730,474,2167,vampires,"(474, 2167)",2.0,974667447,10
731,474,2171,"aquarium, Boston, personals ads","(474, 2171)",5.0,974668805,10
732,474,2186,murder,"(474, 2186)",4.5,1087831510,10
733,474,2187,theater,"(474, 2187)",3.5,1140467418,10
734,474,2194,"Capone, gangsters","(474, 2194)",4.0,1135958420,10
735,474,2202,survival,"(474, 2202)",4.5,1053020913,10
736,474,2203,small towns,"(474, 2203)",4.0,1083073394,10
737,474,2206,paranoia,"(474, 2206)",4.5,1100119901,10
738,474,2208,train,"(474, 2208)",4.0,1053020865,10
739,474,2243,journalism,"(474, 2243)",4.5,1096640078,10
740,474,2247,Mafia,"(474, 2247)",2.0,1046887273,6
741,474,2248,"In Your Eyes, Lloyd Dobbler","(474, 2248)",5.0,983034022,10
742,474,2249,Mafia,"(474, 2249)",2.0,1046887584,6
743,474,2268,"court, military","(474, 2268)",4.0,1100291814,10
744,474,2291,freaks,"(474, 2291)",4.5,1100291512,10
745,474,2295,Screwball,"(474, 2295)",5.0,975173593,10
746,474,2300,Broadway,"(474, 2300)",4.5,1053021139,10
747,474,2302,court,"(474, 2302)",2.0,978576252,10
748,474,2310,adolescence,"(474, 2310)",4.0,979180139,10
749,474,2312,death penalty,"(474, 2312)",2.5,1053021554,10
750,474,2313,freaks,"(474, 2313)",4.5,1120355710,10
751,474,2324,Holocaust,"(474, 2324)",5.0,978575620,10
752,474,2329,racism,"(474, 2329)",4.0,979180103,10
753,474,2334,terrorism,"(474, 2334)",4.0,974667676,10
754,474,2335,football,"(474, 2335)",2.0,1046888115,10
755,474,2336,England,"(474, 2336)",4.0,1081177394,10
756,474,2355,Pixar,"(474, 2355)",4.0,979180216,7
757,474,2357,South America,"(474, 2357)",4.5,1089386393,10
758,474,2390,In Netflix queue,"(474, 2390)",3.5,1181348052,10
