,Date,Product_Code,Warehouse,Product_Category,Order_Demand
1387,2012-07-02,Product_0012,Whse_J,Category_005,1000
1388,2012-07-05,Product_2024,Whse_J,Category_005,500
1389,2012-07-10,Product_0027,Whse_J,Category_005,1000
1390,2012-07-19,Product_0012,Whse_J,Category_005,5000
1391,2012-07-20,Product_1991,Whse_J,Category_005,5000
1392,2012-07-20,Product_2027,Whse_J,Category_005,5000
1393,2012-08-09,Product_0012,Whse_J,Category_005,1000
1394,2012-09-03,Product_0033,Whse_J,Category_005,5000
1395,2012-09-10,Product_2024,Whse_J,Category_005,500
1396,2012-09-18,Product_0012,Whse_J,Category_005,1000
1397,2012-10-05,Product_0018,Whse_J,Category_005,500
1398,2012-10-10,Product_0033,Whse_J,Category_005,5000
1399,2012-11-08,Product_0012,Whse_J,Category_005,1000
1400,2012-10-23,Product_2010,Whse_J,Category_005,1000
1401,2012-11-05,Product_2024,Whse_J,Category_005,1000
1402,2012-11-05,Product_0358,Whse_J,Category_005,1000
1403,2012-11-07,Product_0012,Whse_J,Category_005,1000
1404,2012-11-15,Product_1991,Whse_J,Category_005,5000
1405,2012-11-28,Product_0012,Whse_J,Category_005,5000
1406,2012-12-03,Product_0033,Whse_J,Category_005,5000
1407,2012-12-06,Product_2010,Whse_J,Category_005,1000
1408,2012-01-06,Product_2043,Whse_J,Category_019,30000
1409,2012-01-06,Product_2047,Whse_J,Category_019,10000
1410,2012-01-06,Product_2048,Whse_J,Category_019,10000
1411,2012-01-10,Product_2045,Whse_J,Category_019,10000
1412,2012-01-12,Product_2042,Whse_J,Category_019,50000
1413,2012-01-12,Product_2044,Whse_J,Category_019,20000
1414,2012-01-13,Product_2043,Whse_J,Category_019,30000
1415,2012-01-16,Product_2044,Whse_J,Category_019,20000
1416,2012-01-19,Product_2045,Whse_J,Category_019,10000
1417,2012-01-23,Product_1995,Whse_J,Category_019,500
1418,2012-01-27,Product_1643,Whse_J,Category_019,1000
1419,2012-01-23,Product_2046,Whse_J,Category_019,10000
1420,2012-01-26,Product_2044,Whse_J,Category_019,20000
1421,2012-01-27,Product_2046,Whse_J,Category_019,20000
1422,2012-01-27,Product_2047,Whse_J,Category_019,10000
1423,2012-01-31,Product_1995,Whse_J,Category_019,500
1424,2012-02-01,Product_2043,Whse_J,Category_019,30000
1425,2012-02-01,Product_2045,Whse_J,Category_019,10000
1426,2012-02-28,Product_0639,Whse_J,Category_019,50
1427,2012-03-07,Product_0639,Whse_J,Category_019,50
1428,2012-02-03,Product_2042,Whse_J,Category_019,50000
1429,2012-02-07,Product_2048,Whse_J,Category_019,10000
1430,2012-02-07,Product_2044,Whse_J,Category_019,35900
1431,2012-02-07,Product_2044,Whse_J,Category_019,4100
1432,2012-02-14,Product_2046,Whse_J,Category_019,10000
1433,2012-02-17,Product_2043,Whse_J,Category_019,30000
1434,2012-02-17,Product_2045,Whse_J,Category_019,10000
1435,2012-02-17,Product_2047,Whse_J,Category_019,10000
1436,2012-02-21,Product_2042,Whse_J,Category_019,50000
1437,2012-02-24,Product_2045,Whse_J,Category_019,10000
1438,2012-02-27,Product_2044,Whse_J,Category_019,40000
1439,2012-02-28,Product_2043,Whse_J,Category_019,30000
1440,2012-03-01,Product_2048,Whse_J,Category_019,10000
1441,2012-03-01,Product_2045,Whse_J,Category_019,10000
1442,2012-03-05,Product_2046,Whse_J,Category_019,10000
1443,2012-03-05,Product_2047,Whse_J,Category_019,10000
1444,2012-03-05,Product_1995,Whse_J,Category_019,400
1445,2012-03-07,Product_1643,Whse_J,Category_019,1600
1446,2012-03-07,Product_1643,Whse_J,Category_019,400
1447,2012-03-09,Product_2042,Whse_J,Category_019,50000
1448,2012-03-13,Product_2045,Whse_J,Category_019,10000
1449,2012-03-15,Product_2042,Whse_J,Category_019,50000
1450,2012-03-15,Product_2046,Whse_J,Category_019,10000
1451,2012-04-06,Product_1643,Whse_J,Category_019,100
1452,2012-03-21,Product_2043,Whse_J,Category_019,30000
1453,2012-03-23,Product_2046,Whse_J,Category_019,10000
1454,2012-03-23,Product_2047,Whse_J,Category_019,10000
1455,2012-03-26,Product_2045,Whse_J,Category_019,10000
1456,2012-03-27,Product_2046,Whse_J,Category_019,20000
1457,2012-03-29,Product_1996,Whse_J,Category_019,100
1458,2012-03-29,Product_2044,Whse_J,Category_019,20000
1459,2012-04-03,Product_2045,Whse_J,Category_019,10000
1460,2012-04-03,Product_2048,Whse_J,Category_019,10000
1461,2012-04-05,Product_2042,Whse_J,Category_019,50000
1462,2012-04-09,Product_2043,Whse_J,Category_019,30000
1463,2012-04-10,Product_2045,Whse_J,Category_019,10000
1464,2012-04-10,Product_2047,Whse_J,Category_019,10000
1465,2012-04-13,Product_2044,Whse_J,Category_019,20000
1466,2012-04-19,Product_2043,Whse_J,Category_019,30000
1467,2012-04-19,Product_2046,Whse_J,Category_019,5300
1468,2012-04-19,Product_2046,Whse_J,Category_019,4700
1469,2012-04-19,Product_2048,Whse_J,Category_019,10000
1470,2012-04-24,Product_2045,Whse_J,Category_019,10000
1471,2012-04-24,Product_2046,Whse_J,Category_019,10000
1472,2012-04-24,Product_1643,Whse_J,Category_019,100
1473,2012-04-25,Product_2042,Whse_J,Category_019,50000
1474,2012-04-25,Product_2043,Whse_J,Category_019,30000
1475,2012-05-01,Product_2047,Whse_J,Category_019,10000
1476,2012-05-07,Product_2045,Whse_J,Category_019,10000
1477,2012-05-08,Product_2044,Whse_J,Category_019,20000
1478,2012-05-14,Product_2042,Whse_J,Category_019,50000
1479,2012-05-10,Product_2046,Whse_J,Category_019,10000
1480,2012-05-14,Product_2045,Whse_J,Category_019,10000
1481,2012-05-16,Product_0639,Whse_J,Category_019,7
1482,2012-05-16,Product_0639,Whse_J,Category_019,3
1483,2012-05-18,Product_2047,Whse_J,Category_019,10000
1484,2012-05-21,Product_2044,Whse_J,Category_019,20000
1485,2012-05-21,Product_2046,Whse_J,Category_019,10000
1486,2012-05-22,Product_2043,Whse_J,Category_019,30000
1487,2012-05-24,Product_2045,Whse_J,Category_019,10000
1488,2012-06-01,Product_2046,Whse_J,Category_019,10000
1489,2012-06-01,Product_2047,Whse_J,Category_019,10000
1490,2012-05-30,Product_2048,Whse_J,Category_019,10000
1491,2012-05-31,Product_1995,Whse_J,Category_019,500
1492,2012-05-31,Product_2045,Whse_J,Category_019,20000
1493,2012-06-05,Product_2044,Whse_J,Category_019,20000
1494,2012-06-05,Product_2047,Whse_J,Category_019,10000
1495,2012-06-06,Product_2042,Whse_J,Category_019,50000
1496,2012-06-07,Product_2046,Whse_J,Category_019,10000
1497,2012-06-12,Product_2043,Whse_J,Category_019,30000
1498,2012-06-12,Product_2044,Whse_J,Category_019,20000
1499,2012-06-20,Product_1643,Whse_J,Category_019,1000
1500,2012-06-20,Product_1643,Whse_J,Category_019,100
1501,2012-06-19,Product_2046,Whse_J,Category_019,10000
1502,2012-06-21,Product_0639,Whse_J,Category_019,7
1503,2012-06-21,Product_2045,Whse_J,Category_019,10000
1504,2012-07-02,Product_2042,Whse_J,Category_019,50000
1505,2012-06-26,Product_2048,Whse_J,Category_019,10000
1506,2012-07-02,Product_2042,Whse_J,Category_019,50000
1507,2012-07-02,Product_2048,Whse_J,Category_019,10000
1508,2012-07-02,Product_2047,Whse_J,Category_019,10000
1509,2012-07-02,Product_2043,Whse_J,Category_019,30000
1510,2012-07-02,Product_2044,Whse_J,Category_019,20000
1511,2012-07-06,Product_2045,Whse_J,Category_019,10000
1512,2012-07-06,Product_2045,Whse_J,Category_019,10000
1513,2012-07-09,Product_2044,Whse_J,Category_019,20000
1514,2012-07-11,Product_2046,Whse_J,Category_019,10000
1515,2012-07-13,Product_2047,Whse_J,Category_019,10000
1516,2012-07-19,Product_2042,Whse_J,Category_019,50000
1517,2012-07-20,Product_2048,Whse_J,Category_019,10000
1518,2012-07-23,Product_2043,Whse_J,Category_019,30000
1519,2012-07-23,Product_2044,Whse_J,Category_019,20000
1520,2012-07-26,Product_2046,Whse_J,Category_019,10000
1521,2012-08-01,Product_2047,Whse_J,Category_019,20000
1522,2012-08-01,Product_2045,Whse_J,Category_019,20000
1523,2012-07-30,Product_1643,Whse_J,Category_019,100
1524,2012-08-02,Product_2043,Whse_J,Category_019,30000
1525,2012-08-02,Product_1995,Whse_J,Category_019,500
1526,2012-08-07,Product_1643,Whse_J,Category_019,100
1527,2012-08-09,Product_2044,Whse_J,Category_019,20000
1528,2012-08-09,Product_2042,Whse_J,Category_019,50000
1529,2012-08-17,Product_1995,Whse_J,Category_019,100
1530,2012-08-16,Product_2043,Whse_J,Category_019,30000
1531,2012-08-16,Product_1996,Whse_J,Category_019,200
1532,2012-08-16,Product_2046,Whse_J,Category_019,10000
1533,2012-08-22,Product_2048,Whse_J,Category_019,5000
1534,2012-08-22,Product_2048,Whse_J,Category_019,10000
1535,2012-08-22,Product_2045,Whse_J,Category_019,20000
1536,2012-08-22,Product_2046,Whse_J,Category_019,20000
1537,2012-08-23,Product_2044,Whse_J,Category_019,20000
1538,2012-08-27,Product_2047,Whse_J,Category_019,10000
1539,2012-08-28,Product_2042,Whse_J,Category_019,50000
1540,2012-08-28,Product_2043,Whse_J,Category_019,30000
1541,2012-08-31,Product_1995,Whse_J,Category_019,100
1542,2012-09-06,Product_2048,Whse_J,Category_019,10000
1543,2012-09-18,Product_1643,Whse_J,Category_019,300
1544,2012-09-07,Product_2044,Whse_J,Category_019,20000
1545,2012-09-07,Product_2047,Whse_J,Category_019,10000
1546,2012-09-10,Product_2045,Whse_J,Category_019,10000
1547,2012-09-11,Product_1995,Whse_J,Category_019,100
1548,2012-09-11,Product_1996,Whse_J,Category_019,200
1549,2012-09-12,Product_2043,Whse_J,Category_019,30000
1550,2012-09-12,Product_2046,Whse_J,Category_019,10000
1551,2012-09-19,Product_1643,Whse_J,Category_019,100
1552,2012-09-19,Product_2047,Whse_J,Category_019,10000
1553,2012-09-21,Product_2042,Whse_J,Category_019,50000
1554,2012-09-24,Product_2048,Whse_J,Category_019,10000
1555,2012-09-25,Product_2044,Whse_J,Category_019,20000
1556,2012-10-01,Product_2047,Whse_J,Category_019,10000
1557,2012-09-28,Product_1995,Whse_J,Category_019,100
1558,2012-10-02,Product_2042,Whse_J,Category_019,50000
1559,2012-10-02,Product_2046,Whse_J,Category_019,10000
1560,2012-10-03,Product_2043,Whse_J,Category_019,30000
1561,2012-10-09,Product_2045,Whse_J,Category_019,10000
1562,2012-10-10,Product_2044,Whse_J,Category_019,20000
1563,2012-10-16,Product_2046,Whse_J,Category_019,10000
1564,2012-10-18,Product_2047,Whse_J,Category_019,10000
1565,2012-10-29,Product_1643,Whse_J,Category_019,500
1566,2012-10-22,Product_2047,Whse_J,Category_019,10000
1567,2012-12-04,Product_0639,Whse_J,Category_019,100
1568,2012-10-23,Product_2046,Whse_J,Category_019,10000
1569,2012-10-26,Product_2042,Whse_J,Category_019,50000
1570,2012-10-26,Product_2043,Whse_J,Category_019,30000
1571,2012-10-26,Product_2044,Whse_J,Category_019,20000
1572,2012-10-26,Product_2048,Whse_J,Category_019,10000
1573,2012-11-01,Product_2045,Whse_J,Category_019,10000
1574,2012-11-01,Product_2046,Whse_J,Category_019,10000
1575,2012-11-01,Product_2045,Whse_J,Category_019,10000
1576,2012-11-01,Product_2046,Whse_J,Category_019,5300
1577,2012-11-01,Product_2046,Whse_J,Category_019,4700
1578,2012-11-01,Product_1995,Whse_J,Category_019,500
1579,2012-11-06,Product_2044,Whse_J,Category_019,20000
1580,2012-11-13,Product_1995,Whse_J,Category_019,500
1581,2012-11-07,Product_2043,Whse_J,Category_019,30000
1582,2012-11-07,Product_2046,Whse_J,Category_019,10000
1583,2012-11-08,Product_2045,Whse_J,Category_019,10000
1584,2012-11-12,Product_2042,Whse_J,Category_019,50000
1585,2012-11-14,Product_2048,Whse_J,Category_019,10000
1586,2012-11-15,Product_1995,Whse_J,Category_019,500
1587,2012-11-16,Product_2047,Whse_J,Category_019,20000
1588,2012-11-16,Product_2048,Whse_J,Category_019,10000
1589,2012-11-19,Product_2044,Whse_J,Category_019,20000
1590,2012-11-19,Product_2046,Whse_J,Category_019,5000
1591,2012-11-19,Product_2046,Whse_J,Category_019,5000
1592,2012-11-19,Product_2048,Whse_J,Category_019,10000
1593,2012-11-22,Product_2047,Whse_J,Category_019,10000
1594,2012-12-03,Product_2042,Whse_J,Category_019,50000
1595,2012-12-03,Product_2043,Whse_J,Category_019,30000
1596,2012-12-03,Product_2046,Whse_J,Category_019,15000
1597,2012-12-03,Product_2046,Whse_J,Category_019,5000
1598,2012-12-03,Product_2047,Whse_J,Category_019,20000
1599,2012-12-03,Product_2048,Whse_J,Category_019,900
1600,2012-12-03,Product_2048,Whse_J,Category_019,1500
1601,2012-12-03,Product_2048,Whse_J,Category_019,17600
1602,2012-12-06,Product_2044,Whse_J,Category_019,20000
1603,2012-12-10,Product_2045,Whse_J,Category_019,10000
1604,2012-12-14,Product_1643,Whse_J,Category_019,1000
1605,2012-12-13,Product_2043,Whse_J,Category_019,30000
1606,2012-12-17,Product_2044,Whse_J,Category_019,20000
1607,2012-12-17,Product_2042,Whse_J,Category_019,50000
1608,2012-12-27,Product_2046,Whse_J,Category_019,10000
1609,2012-01-05,Product_0317,Whse_J,Category_011,32
1610,2012-03-07,Product_0308,Whse_J,Category_024,21
1611,2012-02-07,Product_1226,Whse_J,Category_019,500
1612,2012-02-27,Product_1226,Whse_J,Category_019,600
1613,2012-10-05,Product_1226,Whse_J,Category_019,600
1614,2012-11-09,Product_1226,Whse_J,Category_019,100
1615,2012-11-12,Product_1226,Whse_J,Category_019,600
1616,2012-01-05,Product_1226,Whse_J,Category_019,600
1617,2012-01-10,Product_1357,Whse_J,Category_019,1000
1618,2012-01-10,Product_1400,Whse_J,Category_019,1000
1619,2012-01-16,Product_1995,Whse_J,Category_019,100
1620,2012-01-13,Product_1995,Whse_J,Category_019,100
1621,2012-01-16,Product_1357,Whse_J,Category_019,5000
1622,2012-01-18,Product_1400,Whse_J,Category_019,1000
1623,2012-03-02,Product_1400,Whse_J,Category_019,1000
1624,2012-03-05,Product_1357,Whse_J,Category_019,1000
1625,2012-03-05,Product_1400,Whse_J,Category_019,1000
1626,2012-03-05,Product_1226,Whse_J,Category_019,200
1627,2012-04-19,Product_1400,Whse_J,Category_019,2000
1628,2012-05-22,Product_1995,Whse_J,Category_019,100
1629,2012-05-30,Product_1357,Whse_J,Category_019,1000
1630,2012-06-12,Product_1400,Whse_J,Category_019,1000
1631,2012-06-19,Product_1400,Whse_J,Category_019,1000
1632,2012-07-10,Product_1400,Whse_J,Category_019,2000
1633,2012-07-17,Product_1400,Whse_J,Category_019,1000
1634,2012-07-27,Product_1400,Whse_J,Category_019,1000
1635,2012-08-31,Product_1995,Whse_J,Category_019,100
1636,2012-08-01,Product_1400,Whse_J,Category_019,1000
1637,2012-08-30,Product_1995,Whse_J,Category_019,100
1638,2012-08-30,Product_1995,Whse_J,Category_019,100
1639,2012-08-31,Product_1357,Whse_J,Category_019,1000
1640,2012-08-31,Product_1400,Whse_J,Category_019,1000
1641,2012-09-27,Product_1357,Whse_J,Category_019,1000
1642,2012-01-05,Product_0943,Whse_J,Category_005,1000
1643,2012-01-16,Product_0943,Whse_J,Category_005,1000
1644,2012-01-16,Product_0943,Whse_J,Category_005,1000
1645,2012-01-16,Product_0943,Whse_J,Category_005,1000
1646,2012-01-19,Product_0031,Whse_J,Category_005,100
1647,2012-01-11,Product_0943,Whse_J,Category_005,1000
1648,2012-01-27,Product_0031,Whse_J,Category_005,300
1649,2012-01-05,Product_1969,Whse_J,Category_005,3000
1650,2012-01-12,Product_0031,Whse_J,Category_005,500
1651,2012-02-13,Product_0031,Whse_J,Category_005,200
1652,2012-02-16,Product_0943,Whse_J,Category_005,1000
1653,2012-02-10,Product_0943,Whse_J,Category_005,1000
1654,2012-02-28,Product_0943,Whse_J,Category_005,1000
1655,2012-02-22,Product_0943,Whse_J,Category_005,1000
1656,2012-01-30,Product_0943,Whse_J,Category_005,1000
1657,2012-03-15,Product_0943,Whse_J,Category_005,1000
1658,2012-02-13,Product_0031,Whse_J,Category_005,100
1659,2012-02-15,Product_0943,Whse_J,Category_005,1000
1660,2012-03-07,Product_0943,Whse_J,Category_005,1000
1661,2012-04-04,Product_0943,Whse_J,Category_005,1000
1662,2012-04-09,Product_0943,Whse_J,Category_005,2000
1663,2012-03-02,Product_1969,Whse_J,Category_005,3000
1664,2012-03-28,Product_0943,Whse_J,Category_005,1000
1665,2012-03-28,Product_0943,Whse_J,Category_005,2000
1666,2012-03-16,Product_1969,Whse_J,Category_005,3000
1667,2012-04-27,Product_0031,Whse_J,Category_005,100
1668,2012-04-05,Product_0943,Whse_J,Category_005,1000
1669,2012-05-14,Product_0943,Whse_J,Category_005,1000
1670,2012-03-22,Product_0943,Whse_J,Category_005,1000
1671,2012-05-15,Product_0943,Whse_J,Category_005,1000
1672,2012-04-09,Product_0943,Whse_J,Category_005,2000
1673,2012-04-27,Product_0031,Whse_J,Category_005,100
1674,2012-04-05,Product_0031,Whse_J,Category_005,100
1675,2012-04-06,Product_0943,Whse_J,Category_005,4000
1676,2012-04-27,Product_0943,Whse_J,Category_005,3000
1677,2012-05-17,Product_0943,Whse_J,Category_005,1000
1678,2012-05-29,Product_0943,Whse_J,Category_005,1000
1679,2012-04-27,Product_0943,Whse_J,Category_005,3000
1680,2012-05-15,Product_0943,Whse_J,Category_005,1000
1681,2012-05-30,Product_0943,Whse_J,Category_005,1000
1682,2012-04-18,Product_0943,Whse_J,Category_005,2000
1683,2012-05-29,Product_0031,Whse_J,Category_005,400
1684,2012-05-30,Product_0031,Whse_J,Category_005,100
1685,2012-05-30,Product_0943,Whse_J,Category_005,5000
1686,2012-06-27,Product_0943,Whse_J,Category_005,1000
1687,2012-05-11,Product_0943,Whse_J,Category_005,3000
1688,2012-05-30,Product_0943,Whse_J,Category_005,1000
1689,2012-05-21,Product_1969,Whse_J,Category_005,3000
1690,2012-06-06,Product_0943,Whse_J,Category_005,1000
1691,2012-07-02,Product_0943,Whse_J,Category_005,1000
1692,2012-06-27,Product_0943,Whse_J,Category_005,2000
1693,2012-07-10,Product_0943,Whse_J,Category_005,1000
1694,2012-07-15,Product_0943,Whse_J,Category_005,1000
1695,2012-06-28,Product_0031,Whse_J,Category_005,200
1696,2012-06-27,Product_0943,Whse_J,Category_005,1000
1697,2012-07-31,Product_0943,Whse_J,Category_005,2000
1698,2012-08-09,Product_0943,Whse_J,Category_005,1000
1699,2012-08-10,Product_0943,Whse_J,Category_005,2000
1700,2012-07-11,Product_0031,Whse_J,Category_005,300
1701,2012-08-10,Product_0943,Whse_J,Category_005,2000
1702,2012-07-04,Product_0943,Whse_J,Category_005,1000
1703,2012-08-10,Product_0943,Whse_J,Category_005,1000
1704,2012-08-21,Product_0943,Whse_J,Category_005,1000
1705,2012-07-04,Product_1969,Whse_J,Category_005,3000
1706,2012-07-11,Product_0943,Whse_J,Category_005,1000
1707,2012-07-10,Product_0943,Whse_J,Category_005,1000
1708,2012-07-17,Product_0943,Whse_J,Category_005,1000
1709,2012-08-29,Product_0031,Whse_J,Category_005,500
1710,2012-08-01,Product_0031,Whse_J,Category_005,400
1711,2012-09-02,Product_0943,Whse_J,Category_005,1000
1712,2012-10-10,Product_0943,Whse_J,Category_005,1000
1713,2012-09-14,Product_0943,Whse_J,Category_005,1000
1714,2012-10-02,Product_0031,Whse_J,Category_005,100
1715,2012-10-18,Product_0943,Whse_J,Category_005,1000
1716,2012-11-28,Product_0943,Whse_J,Category_005,1000
1717,2012-10-30,Product_0943,Whse_J,Category_005,1000
1718,2012-10-31,Product_0943,Whse_J,Category_005,3000
1719,2012-10-15,Product_0943,Whse_J,Category_005,1000
1720,2012-10-24,Product_1969,Whse_J,Category_005,3000
1721,2012-11-12,Product_0031,Whse_J,Category_005,400
1722,2012-12-06,Product_0943,Whse_J,Category_005,1000
1723,2012-01-19,Product_1570,Whse_J,Category_019,500
1724,2012-01-05,Product_1648,Whse_J,Category_019,500
1725,2012-01-30,Product_1570,Whse_J,Category_019,500
1726,2012-01-25,Product_1651,Whse_J,Category_019,1000
1727,2012-02-14,Product_1570,Whse_J,Category_019,500
1728,2012-02-09,Product_1651,Whse_J,Category_019,1000
1729,2012-03-08,Product_1570,Whse_J,Category_019,500
1730,2012-03-05,Product_1570,Whse_J,Category_019,500
1731,2012-03-09,Product_1651,Whse_J,Category_019,1000
1732,2012-03-06,Product_1648,Whse_J,Category_019,500
1733,2012-03-07,Product_1648,Whse_J,Category_019,500
1734,2012-03-29,Product_1570,Whse_J,Category_019,500
1735,2012-04-03,Product_1651,Whse_J,Category_019,1000
1736,2012-04-23,Product_1570,Whse_J,Category_019,500
1737,2012-05-25,Product_1570,Whse_J,Category_019,500
1738,2012-05-14,Product_1651,Whse_J,Category_019,1000
1739,2012-05-24,Product_1570,Whse_J,Category_019,500
1740,2012-06-07,Product_1570,Whse_J,Category_019,500
1741,2012-06-27,Product_1570,Whse_J,Category_019,500
1742,2012-07-13,Product_1570,Whse_J,Category_019,500
1743,2012-07-06,Product_1651,Whse_J,Category_019,1000
1744,2012-07-30,Product_1570,Whse_J,Category_019,500
1745,2012-08-17,Product_1570,Whse_J,Category_019,500
1746,2012-08-09,Product_1570,Whse_J,Category_019,500
1747,2012-07-31,Product_1651,Whse_J,Category_019,1000
1748,2012-08-27,Product_1570,Whse_J,Category_019,500
1749,2012-09-06,Product_1570,Whse_J,Category_019,500
1750,2012-08-27,Product_1651,Whse_J,Category_019,1000
1751,2012-08-30,Product_1651,Whse_J,Category_019,1000
1752,2012-09-05,Product_1651,Whse_J,Category_019,1000
1753,2012-09-25,Product_1570,Whse_J,Category_019,500
1754,2012-10-18,Product_1570,Whse_J,Category_019,500
1755,2012-11-19,Product_1570,Whse_J,Category_019,500
1756,2012-11-01,Product_1651,Whse_J,Category_019,1000
1757,2012-11-21,Product_1570,Whse_J,Category_019,500
1758,2012-11-20,Product_1651,Whse_J,Category_019,1000
1759,2012-12-05,Product_1570,Whse_J,Category_019,500
1760,2012-12-05,Product_1651,Whse_J,Category_019,1000
1761,2012-12-20,Product_1570,Whse_J,Category_019,500
1762,2012-01-06,Product_1905,Whse_J,Category_019,2100
1763,2012-01-12,Product_1901,Whse_J,Category_019,2200
1764,2012-01-12,Product_1905,Whse_J,Category_019,2300
1765,2012-01-19,Product_1905,Whse_J,Category_019,2100
1766,2012-01-25,Product_1901,Whse_J,Category_019,3000
1767,2012-01-25,Product_1905,Whse_J,Category_019,3000
1768,2012-01-31,Product_1903,Whse_J,Category_019,700
1769,2012-01-31,Product_1905,Whse_J,Category_019,2400
1770,2012-02-08,Product_1905,Whse_J,Category_019,2600
1771,2012-02-14,Product_1901,Whse_J,Category_019,2400
1772,2012-02-15,Product_1905,Whse_J,Category_019,2100
1773,2012-02-22,Product_1905,Whse_J,Category_019,2900
1774,2012-02-23,Product_1901,Whse_J,Category_019,2100
1775,2012-02-27,Product_1905,Whse_J,Category_019,2200
1776,2012-03-02,Product_1903,Whse_J,Category_019,600
1777,2012-03-02,Product_1905,Whse_J,Category_019,2100
1778,2012-03-07,Product_1901,Whse_J,Category_019,4000
1779,2012-03-08,Product_1903,Whse_J,Category_019,600
1780,2012-03-08,Product_1905,Whse_J,Category_019,2100
1781,2012-03-13,Product_1905,Whse_J,Category_019,2100
1782,2012-03-22,Product_1903,Whse_J,Category_019,600
1783,2012-03-22,Product_1903,Whse_J,Category_019,100
1784,2012-03-22,Product_1905,Whse_J,Category_019,2900
1785,2012-03-26,Product_1901,Whse_J,Category_019,2200
1786,2012-03-28,Product_1905,Whse_J,Category_019,2900
1787,2012-04-06,Product_1905,Whse_J,Category_019,2100
1788,2012-04-11,Product_1901,Whse_J,Category_019,2100
1789,2012-04-16,Product_1905,Whse_J,Category_019,2100
1790,2012-04-20,Product_1903,Whse_J,Category_019,600
1791,2012-04-23,Product_1901,Whse_J,Category_019,2400
1792,2012-04-23,Product_1905,Whse_J,Category_019,2200
1793,2012-04-27,Product_1905,Whse_J,Category_019,2500
1794,2012-05-08,Product_1905,Whse_J,Category_019,2600
1795,2012-05-09,Product_1901,Whse_J,Category_019,2100
1796,2012-05-11,Product_1903,Whse_J,Category_019,900
1797,2012-05-16,Product_1901,Whse_J,Category_019,2200
1798,2012-05-18,Product_1905,Whse_J,Category_019,2100
1799,2012-05-22,Product_1901,Whse_J,Category_019,2100
1800,2012-05-25,Product_1905,Whse_J,Category_019,2300
1801,2012-05-31,Product_1905,Whse_J,Category_019,2300
1802,2012-06-06,Product_1901,Whse_J,Category_019,2300
1803,2012-06-06,Product_1905,Whse_J,Category_019,2100
1804,2012-06-14,Product_1905,Whse_J,Category_019,2400
1805,2012-06-20,Product_1901,Whse_J,Category_019,2900
1806,2012-06-21,Product_1905,Whse_J,Category_019,2200
1807,2012-06-21,Product_1901,Whse_J,Category_019,2100
1808,2012-06-22,Product_1903,Whse_J,Category_019,600
1809,2012-06-25,Product_1905,Whse_J,Category_019,2100
1810,2012-06-29,Product_1901,Whse_J,Category_019,2100
1811,2012-07-02,Product_1905,Whse_J,Category_019,2300
1812,2012-07-09,Product_1905,Whse_J,Category_019,2200
1813,2012-07-10,Product_1901,Whse_J,Category_019,2200
1814,2012-07-13,Product_1903,Whse_J,Category_019,600
1815,2012-07-19,Product_1905,Whse_J,Category_019,2700
1816,2012-07-25,Product_1905,Whse_J,Category_019,2200
1817,2012-07-30,Product_1901,Whse_J,Category_019,2100
1818,2012-07-30,Product_1905,Whse_J,Category_019,2100
1819,2012-08-02,Product_1901,Whse_J,Category_019,2200
1820,2012-08-03,Product_1905,Whse_J,Category_019,2200
1821,2012-08-09,Product_1903,Whse_J,Category_019,1000
1822,2012-08-27,Product_1905,Whse_J,Category_019,2400
1823,2012-08-27,Product_1901,Whse_J,Category_019,2600
1824,2012-08-20,Product_1905,Whse_J,Category_019,2100
1825,2012-08-22,Product_1903,Whse_J,Category_019,1000
1826,2012-08-23,Product_1901,Whse_J,Category_019,3000
1827,2012-08-23,Product_1905,Whse_J,Category_019,4000
1828,2012-08-31,Product_1905,Whse_J,Category_019,3000
1829,2012-09-07,Product_1905,Whse_J,Category_019,3000
1830,2012-09-07,Product_1901,Whse_J,Category_019,3000
1831,2012-09-12,Product_1903,Whse_J,Category_019,1000
1832,2012-09-20,Product_1905,Whse_J,Category_019,3000
1833,2012-09-28,Product_1905,Whse_J,Category_019,3000
1834,2012-09-28,Product_1901,Whse_J,Category_019,3000
1835,2012-10-09,Product_1905,Whse_J,Category_019,3000
1836,2012-10-11,Product_1903,Whse_J,Category_019,1000
1837,2012-10-12,Product_1901,Whse_J,Category_019,3000
1838,2012-10-17,Product_1903,Whse_J,Category_019,1000
1839,2012-10-17,Product_1905,Whse_J,Category_019,3000
1840,2012-10-24,Product_1905,Whse_J,Category_019,3000
1841,2012-10-25,Product_1901,Whse_J,Category_019,3000
1842,2012-11-05,Product_1905,Whse_J,Category_019,3000
1843,2012-11-07,Product_1901,Whse_J,Category_019,3000
1844,2012-11-14,Product_1905,Whse_J,Category_019,3000
1845,2012-11-26,Product_1905,Whse_J,Category_019,3000
1846,2012-11-30,Product_1901,Whse_J,Category_019,3000
1847,2012-12-04,Product_1905,Whse_J,Category_019,3000
1848,2012-12-10,Product_1905,Whse_J,Category_019,3000
1849,2012-12-11,Product_1903,Whse_J,Category_019,1000
1850,2012-12-13,Product_1905,Whse_J,Category_019,3000
1851,2012-12-17,Product_1901,Whse_J,Category_019,3000
1852,2012-12-19,Product_1905,Whse_J,Category_019,3000
1853,2012-12-21,Product_1901,Whse_J,Category_019,6000
1854,2012-12-21,Product_1905,Whse_J,Category_019,7000
1855,2012-03-01,Product_1186,Whse_J,Category_019,900
